lang	long	lat
"en"	-42.525012	-19.49215
"in"	110.881144	-6.826225
"en"	47.992401	29.267233
"it"	9.123997	45.478076
"es"	-71.154792	8.598568
"tr"	35.63255	38.507307
"in"	106.656832	-6.266295
"pt"	-52.337189	-31.764404
"en"	-77.02401	38.91386
"en"	-80.407974	25.654598
"tr"	38.799934	37.184974
"es"	-78.990932	-2.909773
"en"	-77.73292	39.620143
"th"	104.324142	15.11425
"fr"	98.431788	-56.99356
"tr"	28.162483	39.911121
"ru"	30.598462	64.604831
"ja"	140.338004	40.591462
"en"	-122.605708	38.595644
"en"	-73.961965	40.775796
"en"	-51.17504	-30.057881
"in"	102.771463	3.58953
"tr"	35.802166	38.6775
"ar"	31.598412	31.082469
"und"	-58.142772	-32.216071
"es"	-68.778028	-32.90538
"en"	-83.450828	42.357662
"ja"	132.727946	34.422273
"es"	-74.968252	4.031169
"ja"	139.776014	35.713218
"es"	-70.599207	-33.549344
"en"	-59.539051	13.062172
"tr"	28.991106	41.067272
"es"	2.433051	48.788764
"pt"	-51.165228	-29.95489
"und"	-60.530249	-31.728049
"en"	31.599557	40.730811
"it"	8.712923	45.626825
"tl"	120.998856	14.68578
"es"	-35.206972	-5.797607
"es"	-99.16616	19.35398
"pt"	-51.198168	-30.083128
"en"	-3.234193	55.93813
"tr"	29.001729	41.083368
"es"	-58.362446	-34.742644
"en"	112.037419	-7.84767
"th"	100.041062	13.812513
"en"	-85.99331	41.443733
"en"	-69.997448	18.485221
"en"	-73.53928	45.59067
"pt"	-43.961784	-19.866902
"in"	110.331554	-7.774236
"ja"	137.249521	34.903045
"pt"	-49.076734	-25.368514
"en"	-78.621608	35.823424
"en"	30.236451	-29.503151
"pt"	-47.500459	-23.428512
"tr"	35.875844	38.824655
"tl"	121.032427	14.639819
"ru"	30.105272	59.657762
"pt"	-43.258384	-22.945079
"es"	-56.156978	-34.876475
"en"	-73.992786	40.750528
"pt"	-47.839321	-15.658365
"es"	-54.95295	-34.918876
"en"	-84.289557	39.569314
"fr"	1.966578	50.982067
"en"	-2.91952	53.387857
"tl"	121.048266	14.439472
"en"	-86.223025	42.984076
"tl"	102.284054	2.198428
"en"	-75.18251	39.847112
"en"	-84.39	33.76
"en"	-52.090427	-29.473746
"th"	100.495889	13.757831
"pt"	-38.44612	-12.924167
"fr"	-138.519085	-19.99801
"tr"	39.838604	40.965653
"tr"	35.580801	38.195999
"tr"	31.704251	37.65358
"und"	106.558607	-6.568738
"tr"	29.133641	40.915092
"pt"	-43.435958	-22.787754
"es"	-90.737655	14.563287
"en"	-84.468642	34.253353
"in"	106.816742	-6.305627
"en"	-82.369155	28.175683
"und"	-44.024054	-19.994323
"es"	-6.547776	36.996483
"es"	-56.008729	-28.659557
"en"	-87.61793	41.85128
"tr"	35.69801	38.10897
"en"	27.904797	-26.07369
"tr"	29.034683	40.206692
"en"	-1.908907	52.482558
"en"	12.4467	9.28587
"es"	-71.545147	-33.006811
"en"	28.92335	41.074497
"ar"	35.237084	33.267989
"es"	-57.948073	-34.948339
"und"	-58.435014	-34.621563
"pt"	-46.403813	-23.500954
"tr"	35.174722	38.363841
"tr"	34.575256	36.790901
"tr"	35.283234	38.484149
"de"	-86.157713	39.763545
"pt"	-48.459312	-1.448146
"in"	107.611098	-6.911391
"pt"	-47.335204	-23.355829
"pt"	-43.058419	-22.827347
"en"	121.565418	25.032969
"pt"	-43.387283	-22.952989
"en"	-1.07941	51.2688
"pt"	-43.100665	-22.881049
"en"	1.355032	52.881221
"en"	8.365256	49.020735
"ar"	42.0993	18.323355
"es"	-74.162929	4.633104
"tr"	35.322011	38.76064
"in"	113.893376	-2.231616
"in"	110.334303	1.398349
"tr"	28.763951	41.038626
"fr"	3.539544	45.86128
"tr"	35.110065	38.583518
"en"	120.977457	14.589942
"pt"	-47.251292	-21.821329
"tr"	29.178337	40.907598
"und"	30.747039	40.797864
"tr"	33.50666	39.84038
"pt"	-46.535137	-23.65396
"pt"	-8.872194	37.955542
"en"	2.1476	41.389419
"es"	-64.376257	-36.67845
"es"	-64.27706	-36.619188
"tr"	30.511007	39.783081
"es"	-78.0958	-1.7899
"und"	-1.533617	53.839226
"pt"	-43.4385	-22.888157
"fr"	2.360949	48.853202
"in"	98.674578	3.641158
"en"	-75.545195	10.421762
"es"	-60.719947	-32.88996
"pt"	-48.471392	-1.47357
"pt"	-43.904624	-22.632715
"en"	-97.723385	30.26273
"es"	-6.340538	36.784808
"es"	-76.601913	39.401496
"es"	-6.092042	38.856672
"it"	122.534606	-3.966364
"en"	121.120957	14.214643
"en"	-117.157255	32.715329
"tr"	27.119859	38.373166
"pt"	-50.01331	-29.750043
"und"	-65.176136	-26.788381
"en"	-157.686355	21.284958
"en"	-86.829865	33.271603
"ja"	138.963205	35.31481
"tl"	120.589014	15.144413
"tl"	120.97933	14.42014
"und"	107.7459	-6.58146
"it"	55.719962	24.234323
"tr"	27.07313	38.492658
"tr"	26.643046	39.288997
"tl"	121.511419	14.185211
"in"	106.80689	-6.18198
"ar"	20.100244	32.090597
"en"	-71.4352	41.7535
"en"	-0.696118	52.490322
"ru"	30.319955	59.887295
"pt"	-46.649018	-23.554785
"fr"	-46.995156	-22.969708
"it"	7.777847	43.818666
"it"	11.123949	43.64617
"pt"	-43.942818	-19.850963
"pt"	-43.401348	-22.808227
"pt"	-47.87685	-15.749576
"es"	-5.991688	37.390225
"ru"	25.918155	48.312641
"en"	-97.802873	30.137724
"ar"	42.769487	25.842165
"tr"	27.882832	39.647321
"fr"	4.057752	50.175559
"en"	-38.464186	-12.981789
"en"	-73.568725	41.045345
"tr"	28.980603	41.034855
"in"	115.25855	-8.68562
"es"	-87.242333	14.109035
"it"	9.213721	45.489946
"fr"	2.43307	48.788746
"ja"	140.705237	36.699399
"en"	35.4317	38.9577
"en"	-118.108567	34.667939
"ar"	51.509372	25.233372
"tr"	32.837276	39.920434
"und"	-3.693023	40.484205
"en"	28.845425	40.226974
"en"	-81.90903	26.552226
"es"	-70.6607	-33.5534
"en"	46.680613	24.718061
"it"	-3.830093	40.346604
"tr"	29.190282	41.015097
"es"	-1.126539	37.961203
"th"	102.089021	14.981129
"en"	-72.574475	-13.394393
"en"	-74.885817	40.123603
"en"	8.6742	9.0846
"tr"	30.70423	36.889698
"th"	99.536102	16.469246
"en"	-123.198889	39.196146
"in"	106.9823	-6.2198
"tl"	51.525729	25.359018
"th"	99.799362	13.888834
"es"	-58.343049	-34.682945
"en"	-46.467271	-23.614491
"ru"	56.250954	57.997594
"ja"	135.772691	34.967096
"en"	-81.429029	28.609624
"es"	-99.118872	19.487856
"en"	-73.992071	40.736449
"es"	-101.126486	19.710136
"en"	-87.178178	30.593433
"en"	-95.201302	29.517401
"ru"	38.474952	52.601101
"en"	46.682716	24.65468
"en"	-77.644201	36.588423
"es"	-101.594939	17.665393
"en"	103.370704	3.956975
"es"	-56.229522	-34.843027
"tl"	121.101934	14.698731
"es"	-99.540615	19.954485
"tr"	31.764838	41.448545
"en"	-83.636323	41.375803
"tr"	35.196798	38.12535
"en"	-81.751845	30.29146
"fr"	2.422208	48.761738
"ja"	138.251459	37.182865
"en"	-73.655228	42.249712
"en"	-47.068574	-22.885536
"en"	-118.326382	34.101677
"en"	-105.01665	39.613321
"en"	-73.992741	40.729655
"es"	-65.241665	-26.802609
"tr"	40.155854	37.937603
"en"	-1.187787	52.586348
"en"	-74.195893	41.569769
"ru"	46.024697	51.528213
"en"	-80.395285	25.654738
"in"	110.326088	-7.806478
"pt"	-8.592093	40.914754
"es"	-55.980795	-34.834785
"es"	-64.498437	-30.206799
"ru"	30.451844	60.039737
"pt"	-43.400925	-22.885205
"en"	-4.513145	43.374035
"ar"	43.365486	24.22041
"tr"	28.362069	37.214857
"ar"	56.357594	25.02929
"en"	39.688579	40.992721
"tr"	27.111708	38.40183
"es"	-64.347519	-30.429706
"fr"	-1.526053	46.249846
"en"	-0.400306	51.658266
"pt"	-46.419563	-23.565586
"es"	-69.854576	18.492873
"en"	-3.994551	55.866558
"en"	-90.498464	38.671712
"pt"	-51.887924	-23.399864
"tr"	29.229917	40.873298
"tl"	101.715389	3.169044
"es"	-69.730941	18.472323
"en"	-76.995362	40.155728
"th"	100.539338	13.748921
"ar"	31.248996	30.096682
"en"	-86.834136	21.155439
"th"	102.088833	14.981091
"en"	-3.078862	53.294829
"in"	101.787704	3.133686
"es"	-59.390396	-33.907933
"es"	-110.93034	27.947415
"en"	0.019265	51.510899
"fr"	-7.645546	33.589939
"pt"	-45.916627	-22.28867
"fr"	-43.269486	-22.872726
"es"	-71.535021	-41.933716
"tr"	27.166619	38.389921
"es"	-70.7532	-33.5106
"und"	107.7459	-6.58147
"en"	-118.354578	34.137835
"en"	-117.794694	33.683947
"en"	-0.090114	51.431357
"en"	-15.478281	28.045194
"en"	-0.249401	51.766894
"in"	27.088572	38.486248
"en"	-84.442976	33.64159
"en"	-116.962938	44.026553
"en"	107.613614	-6.885315
"tr"	32.612314	39.951108
"in"	106.862209	-6.51264
"in"	106.87272	-6.25256
"in"	101.763547	3.150174
"en"	-74.055615	40.862746
"en"	1.448951	38.912386
"ja"	139.930514	37.482123
"ar"	47.874788	29.297275
"en"	-82.188955	28.342114
"in"	110.434973	1.466462
"in"	106.913825	-6.156309
"en"	-60.008831	-3.002658
"tr"	35.464345	38.359491
"pt"	-35.203141	-5.811809
"es"	-66.165889	18.42096
"es"	-6.113472	36.703096
"ar"	55.202183	25.033148
"es"	-74.06832	4.628893
"und"	-118.450187	34.421046
"ja"	138.290735	34.967182
"in"	101.765899	2.94187
"fr"	2.26851	48.884831
"und"	27.063411	38.494516
"tr"	37.902614	40.974807
"in"	101.733541	2.969207
"es"	-59.081266	-36.775024
"en"	122.041724	6.922955
"en"	-0.5343	53.228736
"und"	-2.627405	36.755765
"en"	-2.190202	41.257343
"ja"	145.817277	43.385413
"it"	9.293923	45.557057
"en"	-118.270223	33.828408
"tr"	11.001148	49.46387
"fr"	-3.909805	5.367751
"en"	-111.726667	40.277645
"ru"	98.290328	7.878279
"ja"	137.12835	35.002621
"pt"	-46.880958	-23.482115
"en"	-118.284967	34.064193
"pt"	-49.282236	-25.378888
"en"	-1.239151	54.569507
"de"	28.902685	41.062786
"tr"	27.129856	38.321737
"en"	-90.110525	29.892068
"in"	169.81267	-9.397806
"ar"	6.71104	36.257362
"en"	-119.252507	50.25759
"en"	-81.633698	41.515268
"pt"	-49.301997	-28.719767
"pt"	-43.248364	-22.911279
"en"	98.709579	3.585133
"es"	2.716051	39.578412
"en"	110.36067	1.503125
"es"	-59.806264	-37.67089
"en"	-1.766166	53.830638
"en"	-74.168611	40.6925
"es"	-56.174792	-34.911274
"in"	102.769945	3.588395
"ja"	135.772691	34.967096
"in"	115.17901	-8.71049
"en"	-96.641141	33.192095
"es"	-64.420014	-31.660355
"ja"	140.009179	36.43548
"pt"	-44.090768	-22.462864
"pt"	-53.823505	-29.701657
"pt"	-51.096495	0.009522
"en"	-86.217757	41.66111
"es"	-61.503464	-31.238966
"en"	-118.087993	34.036672
"en"	-3.173052	55.975981
"en"	-4.147643	50.394369
"tr"	29.005753	41.067717
"in"	112.172256	-8.093759
"en"	120.971405	14.596687
"ru"	23.694502	52.107462
"en"	-80.67735	39.563798
"en"	-0.748006	51.336689
"en"	103.825708	1.280922
"en"	-0.1494	51.4578
"en"	-114.029159	51.044622
"pt"	-46.89044	-23.199183
"es"	-67.986113	-38.921386
"pt"	-50.977976	-29.931032
"en"	-80.01764	32.814365
"en"	-0.033145	51.486762
"ar"	32.538015	15.656346
"pt"	-40.303575	-20.275799
"pt"	-46.714065	-23.73424
"en"	28.02727	-26.189526
"pt"	-34.849798	-7.987233
"ja"	140.023767	35.689876
"en"	1.435452	38.909502
"en"	121.003968	14.60341
"ar"	46.574734	24.644047
"ja"	129.944604	32.931334
"ru"	39.129653	51.646271
"en"	13.119993	52.381905
"tr"	29.144879	40.980999
"pt"	-43.269572	-22.872709
"fr"	1.893817	41.545639
"in"	-115.155879	36.144838
"en"	-82.670747	27.75427
"en"	-122.123243	47.840959
"ar"	-118.526462	34.239931
"in"	-99.19926	19.311881
"tr"	35.917985	38.360195
"ru"	37.854286	55.763952
"en"	35.523332	33.870525
"tl"	41.701552	27.50268
"pt"	-43.416423	-22.808903
"en"	-0.143274	51.519106
"es"	-69.684486	11.406319
"th"	100.61187	14.00972
"pt"	-53.113702	-30.869832
"und"	-85.52573	38.243241
"en"	29.025447	40.987351
"en"	120.587779	15.176583
"es"	4.406615	50.834021
"en"	-77.306373	38.846224
"en"	-96.769923	32.802955
"en"	-74.179387	40.689685
"en"	-5.911365	43.536713
"en"	-82.453168	42.970594
"tr"	35.398033	37.076554
"en"	-1.924888	52.539916
"ar"	42.520276	18.200376
"fr"	-81.036821	33.987339
"tr"	29.305215	40.817577
"es"	38.846616	40.815301
"tl"	121.032365	14.567761
"ru"	103.669609	51.716328
"en"	-75.737395	45.393925
"ja"	135.460841	34.823945
"ru"	13.392035	52.524999
"en"	-80.286226	26.157174
"tr"	34.350739	36.64918
"pt"	-46.948584	-19.606059
"es"	-90.598581	14.474403
"ja"	135.613195	34.653257
"pt"	-8.579927	41.913925
"en"	-42.563803	-22.854711
"und"	39.190614	21.461939
"en"	-9.136003	38.713725
"en"	-121.941566	37.305936
"es"	-62.774188	8.271508
"en"	4.337012	50.825684
"in"	103.111393	5.310567
"en"	-55.516079	-30.888703
"en"	112.098178	2.889368
"en"	-122.200679	47.610377
"es"	2.209825	41.411987
"tr"	30.455898	40.818055
"tr"	26.409404	40.155174
"und"	30.55	36.8667
"it"	13.819607	42.103657
"es"	-58.073923	-32.321608
"ru"	24.107081	56.94811
"en"	124.856916	1.487806
"tr"	28.955005	41.047703
"en"	-90.389325	38.432412
"pt"	-43.303336	-22.905453
"es"	-66.921883	10.502692
"es"	-78.499109	-0.213285
"tl"	100.235602	6.482257
"en"	-76.640503	39.280781
"en"	-82.090645	26.976171
"en"	103.62402	-1.59282
"fr"	2.366605	48.884693
"tr"	35.524796	38.742955
"tr"	27.369846	37.94739
"pt"	-48.448206	-27.628858
"ru"	37.64108	55.7403
"in"	106.934553	-6.935011
"es"	-64.398188	-32.214985
"pt"	-37.283672	-7.023031
"pt"	-54.703851	-16.420742
"ja"	130.93773	33.326645
"in"	111.657312	-7.550325
"en"	-74.703285	40.065844
"en"	2.15629	41.411708
"pt"	-43.301831	-22.864676
"in"	104.01488	1.15116
"pt"	-43.370203	-22.94462
"en"	-76.589122	39.291508
"ja"	135.760122	34.985547
"en"	-76.260562	40.063251
"fr"	2.401214	48.762506
"es"	-99.184989	19.3828
"en"	-81.629548	30.147313
"in"	112.72409	-7.25396
"en"	-78.536196	33.879286
"pt"	-47.983147	-16.070788
"ru"	40.576527	64.545806
"en"	-72.9981	44.5039
"es"	-56.679342	-36.734326
"en"	-117.933401	33.992495
"in"	106.764946	-6.295534
"en"	-80.420846	37.223393
"pt"	-48.820974	-26.352666
"tr"	37.501609	41.030101
"en"	110.4302	-7.05475
"en"	-87.865989	42.000888
"tr"	37.115825	36.716587
"en"	-83.536516	40.034713
"en"	2.139543	41.355026
"en"	-76.892326	38.596926
"en"	-74.453629	40.504959
"pt"	-43.193169	-22.913533
"en"	-78.901357	33.672358
"ru"	37.614274	55.711573
"es"	-90.533049	14.589541
"und"	130.403068	33.575316
"und"	-56.166356	-34.905391
"en"	-73.998494	40.745561
"en"	-79.420087	43.702053
"ru"	30.306597	59.961825
"tr"	32.301841	36.297365
"en"	-101.859118	33.586183
"ar"	55.92836	25.729606
"en"	75.070453	29.468719
"ar"	48.024794	29.318457
"ru"	30.105098	59.657479
"ar"	48.078111	29.244179
"pt"	-81.651062	30.337113
"pt"	-43.302249	-22.782274
"pt"	-42.921844	-22.764488
"und"	29.11694	41.020586
"en"	29.924177	40.761707
"en"	-66.16229	18.268905
"pt"	-51.158171	-30.049181
"tr"	28.93941	41.010053
"en"	55.790956	25.691798
"en"	-85.248475	35.126171
"en"	-84.441153	33.734224
"es"	-103.405123	20.665995
"in"	102.221789	6.150288
"ar"	46.814087	24.75944
"en"	-95.497579	29.531643
"en"	153.100942	-26.752393
"ru"	37.116036	56.739187
"tr"	28.871067	40.978423
"en"	106.82377	-6.22538
"en"	112.59306	-7.91987
"tl"	-43.386173	-22.82864
"en"	124.84245	1.47174
"en"	-86.860143	36.149748
"pt"	-43.605602	-22.895619
"en"	-118.243685	34.052234
"tl"	121.925768	11.962957
"en"	3.632617	6.467538
"ar"	50.503468	26.123872
"en"	54.583149	24.302023
"pt"	-50.192659	-30.144767
"en"	20.056129	32.074581
"ja"	135.77138	35.005152
"en"	100.477188	13.756533
"es"	-58.417088	-34.606756
"it"	11.075301	43.885884
"und"	36.11425	33.962388
"es"	-55.904113	-27.378015
"es"	-58.709495	-34.651698
"es"	-57.9431	-34.895138
"pt"	-74.025526	4.92193
"pt"	-7.578028	41.269678
"en"	-82.534771	27.336475
"en"	-1.683525	53.79505
"ru"	24.087825	53.024079
"en"	-3.930843	55.879276
"ar"	46.778643	24.782118
"en"	-80.070102	26.441053
"tl"	-1.559076	43.406688
"es"	-60.64442	-32.979189
"en"	-78.938724	36.003813
"en"	-80.104824	40.717091
"en"	-69.997425	18.485232
"und"	-40.385521	-20.3275
"th"	100.562304	13.762464
"en"	-115.138472	36.167653
"tr"	35.240562	38.895876
"in"	106.62878	-6.23909
"pt"	-43.043702	-22.547019
"tr"	-99.192734	19.512956
"in"	102.245614	2.205653
"es"	-5.314761	35.888001
"en"	-122.456658	37.774507
"es"	-3.858914	43.413441
"pt"	-56.126702	-15.645291
"pt"	-43.401387	-22.808244
"es"	-58.356781	-34.628713
"en"	50.543951	26.234579
"en"	-81.2641	34.132793
"en"	139.722227	35.652188
"es"	-57.270849	-25.389487
"tr"	30.700713	36.900623
"en"	-0.105495	51.49121
"ru"	50.095124	53.186693
"pt"	-43.413355	-22.796558
"en"	28.321011	-25.826044
"en"	29.969929	31.247779
"es"	-6.003064	37.376113
"tr"	30.74026	40.792591
"en"	-88.208259	40.113646
"es"	-58.431435	-34.700744
"es"	-3.7707	40.24382
"en"	-75.149783	39.947113
"pt"	-46.481588	-24.024954
"pt"	-43.252449	-22.852494
"en"	-71.411583	41.820332
"pt"	-53.846171	-29.687645
"tl"	27.68748	-32.95561
"en"	-92.29881	38.910717
"en"	-2.524167	52.709026
"tr"	29.231633	41.01513
"en"	4.337596	52.085779
"en"	-1.817321	53.854699
"en"	-74.095896	40.826144
"ja"	139.445543	35.544932
"tr"	28.672412	41.082117
"tr"	30.664266	36.888742
"tr"	29.02848	40.980186
"und"	2.365576	48.795003
"es"	-75.549934	6.344575
"en"	-118.472317	33.988004
"en"	2.152637	41.381808
"en"	-2.90282	53.198628
"ja"	129.748399	33.158374
"es"	-2.458227	36.84562
"tl"	120.579336	15.209473
"en"	-76.992124	38.937997
"pt"	-60.670857	2.824943
"en"	-2.162021	53.396426
"ja"	-74.02121	40.772659
"en"	19.1343	51.9189
"tr"	32.686866	39.972916
"es"	-81.457269	28.318731
"es"	-0.393825	39.475079
"und"	-71.62482	41.51898
"tr"	30.133457	41.081365
"in"	101.59004	3.074427
"es"	-57.508605	-25.326097
"en"	-1.723219	53.63925
"tr"	28.135883	37.340162
"und"	-46.505434	-23.535044
"en"	-157.832492	21.281135
"pt"	-37.283672	-7.023031
"en"	-88.151456	41.576963
"ar"	31.334187	31.390973
"es"	1.605826	41.189622
"en"	-2.229559	51.689966
"ru"	43.854985	56.334365
"en"	-77.417549	37.330972
"en"	121.924723	11.961442
"pt"	-46.65556	-23.567361
"es"	-70.601506	-33.398892
"pt"	-69.80999	18.514918
"en"	-81.620888	34.284662
"en"	-98.204137	29.577691
"in"	100.434763	6.427649
"ar"	43.200633	18.066333
"pt"	-43.330593	-22.782461
"ar"	39.371101	23.969702
"es"	-57.984777	-30.763969
"es"	-2.487484	43.065205
"fr"	-58.373501	-34.714387
"tr"	26.88614	39.060498
"en"	-93.617722	41.582962
"tr"	35.10844	38.165088
"fr"	3.223099	50.380428
"ja"	135.497985	34.550939
"ar"	46.71541	24.760497
"in"	136.414718	36.401427
"en"	-111.95374	33.357408
"tr"	28.94522	41.014361
"en"	18.409396	-33.929231
"es"	-55.141741	-27.472395
"en"	7.003712	5.395986
"tr"	32.798884	39.975989
"en"	29.915795	36.741053
"en"	-71.624837	41.519048
"en"	-76.530345	38.993061
"pt"	-34.978108	-8.233979
"en"	-97.802623	30.505887
"ja"	116.37401	39.86392
"ar"	47.993335	29.384302
"pt"	-49.378616	-26.251301
"ja"	133.791058	34.277126
"pt"	-49.266656	-26.846045
"en"	-117.24053	34.471675
"en"	-80.840793	35.22484
"en"	-86.870651	35.923861
"es"	-110.962347	31.303475
"en"	-61.639903	12.221482
"en"	-93.859435	41.601754
"ru"	35.021617	47.883678
"en"	-3.000005	53.161147
"es"	-0.62125	39.558208
"en"	-87.927937	43.042617
"tr"	32.70721	39.96184
"in"	100.041842	0.45011
"es"	-64.179891	-28.304511
"en"	20.74421	52.416965
"en"	-0.412203	51.578297
"en"	29.010363	41.041672
"es"	-58.779873	-34.677093
"ar"	39.922696	24.618883
"ar"	51.519933	25.274179
"en"	121.247627	14.059185
"tl"	112.66153	-7.93277
"en"	107.018084	-6.2665
"ru"	47.486252	56.123913
"en"	-97.716397	30.24001
"en"	-80.17543	26.042195
"es"	-57.754479	-37.931476
"en"	106.798121	-6.227602
"en"	-119.66497	34.417372
"tr"	28.801962	41.040604
"pt"	-50.50833	-21.931061
"ru"	27.712953	53.942292
"en"	-85.950828	32.938604
"en"	-97.625993	26.142782
"en"	-112.071484	33.763535
"es"	-57.463842	-25.350249
"ru"	60.547888	56.986693
"tr"	28.822989	40.95861
"th"	99.786328	11.798036
"en"	-74.109953	40.570434
"tl"	120.405027	14.606429
"en"	-71.52669	42.141767
"tr"	28.794072	40.981437
"en"	-63.087233	18.070346
"en"	0.339889	51.224815
"tl"	125.617855	7.091161
"fr"	3.754479	43.445482
"und"	-67.581467	10.247835
"fr"	-72.290069	18.504073
"en"	-3.79021	56.1085
"es"	-74.025523	4.92191
"es"	-0.029648	39.981143
"pt"	-49.489658	-16.652821
"en"	-118.272363	34.107655
"in"	106.95052	-6.22087
"en"	-74.000016	40.716698
"en"	-84.188937	30.44051
"tl"	120.909164	15.302143
"es"	-58.375905	-34.823018
"es"	-64.281203	-31.314313
"pt"	-43.751335	-22.863789
"fr"	2.943849	47.412733
"pt"	-48.637011	-26.977766
"en"	-118.395522	34.204967
"pt"	-46.917586	-23.612761
"tr"	28.907212	41.01235
"en"	-117.512028	34.129723
"tr"	30.752241	40.798265
"es"	-103.412562	25.588233
"en"	121.133753	14.595192
"pt"	-43.928511	-16.117133
"pt"	-43.173695	-22.92781
"en"	-2.906217	53.392063
"es"	-64.632687	10.222014
"ru"	37.696576	55.61424
"en"	-111.795138	33.295668
"en"	106.644206	-6.178259
"ja"	140.482949	40.574271
"en"	0.062064	51.534859
"tr"	32.72006	39.959249
"es"	-58.79517	-34.73049
"es"	-58.538859	-34.703602
"und"	37.331686	31.357713
"en"	-75.786565	39.644434
"in"	101.717161	3.172146
"ja"	120.68137	24.136524
"es"	-67.312897	10.232876
"th"	11.557834	48.142332
"it"	11.815436	44.335269
"en"	-49.870265	-22.978967
"es"	-60.707614	-32.839945
"es"	-67.815717	-38.982627
"tr"	41.703652	37.916081
"pt"	-51.119106	-29.698719
"en"	-0.073405	51.520383
"en"	-82.983706	39.991991
"es"	-2.201455	40.084447
"en"	-122.381001	37.618651
"pt"	-81.560883	28.35817
"en"	-6.388429	53.283197
"pt"	-43.178543	-22.869456
"ja"	134.535446	33.73455
"en"	-42.696111	-21.878327
"th"	102.114563	12.611037
"en"	101.441144	2.989233
"pt"	-47.317521	-22.717434
"tr"	28.871661	41.004638
"in"	31.493022	30.592431
"en"	8.6742	9.0846
"es"	-56.136633	-34.830111
"en"	123.392624	8.694138
"tl"	36.060576	-0.318072
"fr"	2.053659	48.762407
"und"	-123.012147	37.699614
"es"	-84.050388	9.935119
"pt"	-43.975096	-19.951843
"en"	26.785704	-27.953443
"en"	120.554624	15.161433
"en"	-2.85042	53.393189
"ru"	129.704828	62.020537
"es"	2.178795	41.461683
"ru"	34.558947	48.612716
"pt"	-51.160372	-30.038286
"pt"	-37.349363	-5.196683
"en"	19.469387	50.174466
"fr"	7.339368	47.80767
"fr"	2.38997	48.865678
"es"	-59.044347	-31.872137
"tr"	27.777067	37.287128
"en"	-116.666628	32.053672
"und"	0.172155	52.185763
"und"	-63.223031	-32.413826
"en"	-6.33844	53.278648
"pt"	-49.3848	-20.751976
"en"	-104.994593	39.746012
"en"	-97.738355	30.302506
"tr"	27.845278	37.836971
"es"	-58.545207	-34.561313
"in"	106.8587	-6.20282
"tr"	29.249135	40.871209
"pt"	-42.585948	-19.543264
"in"	101.66097	3.419183
"und"	29.097085	37.744055
"pt"	-54.554715	-20.451342
"en"	-83.431812	42.37194
"in"	106.863971	-6.239673
"en"	-84.355986	39.348858
"es"	-78.471555	-0.131555
"ar"	48.015559	29.292471
"es"	-1.302348	38.113981
"en"	-90.129968	29.882352
"es"	-74.051978	4.664497
"es"	-62.30549	-32.365877
"en"	-122.061905	37.897701
"en"	-97.94011	35.039929
"es"	-74.067524	4.620194
"en"	26.08331	-25.5468
"en"	-93.275294	44.97384
"es"	-60.965186	-34.58375
"en"	36.894674	-1.285663
"und"	49.38732	25.988904
"en"	18.459433	-33.938496
"en"	-86.748905	36.182109
"en"	0.066136	51.419486
"es"	-57.89272	-34.876838
